id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
21053,2025-03-29,136,29,8,2,514.47,48.52,
21056,2026-01-24,2806,10,2,11,1141.2,,223127.64
21067,2025-02-23,2307,10,7,5,260.82,,
21073,2025-07-23,1009,42,3,7,1885.85,,
21093,2025-05-23,2038,75,5,6,656.19,,31495.27
21101,2025-03-16,2118,44,1,5,-166.47,30.02,
21102,2025-07-04,2785,51,9,1,575.55,,114299.49
21106,2025-12-25,2789,43,13,10,1020.42,72.39,
21115,2025-12-11,970,15,15,2,279.42,62.94,28938.48
21123,2025-12-18,1251,65,8,10,1091.54,149.52,
21125,2025-08-24,1898,61,12,1,773.06,45.44,45948.67
21133,2025-11-15,2403,18,2,1,1237.19,138.05,59795.52
21138,2026-02-11,3823,64,14,1,1882.32,309.8,
21156,2025-04-20,28,14,9,1,1546.82,279.76,64603.41
21173,2025-03-14,2753,22,1,1,-866.3,105.27,108473.27
21183,2025-09-25,892,40,14,9,1102.36,,
21187,2025-06-18,405,74,6,11,130.49,19.66,
21200,2026-02-13,2606,1,4,3,254.68,,
21216,2025-01-04,232,71,12,9,905.55,219.67,98091.42
21236,2025-01-08,811,51,2,4,123.29,8.26,
21243,2025-07-25,1374,24,7,10,1148.53,229.38,
21245,2025-04-02,2990,19,5,10,854.52,125.61,34847.73
21255,2025-12-01,2842,10,14,8,1915.97,,109458.79
21272,2025-09-29,2569,68,11,7,91.84,,
21277,2026-02-01,962,49,15,5,1087.05,266.78,
21279,2025-10-01,945,69,6,8,900.82,63.61,162234.84
21282,2025-08-31,501,65,9,10,784.81,175.65,101782.09
21283,2026-02-13,379,71,2,4,1103.12,119.97,216369.12
21285,2025-12-05,2357,28,14,12,610.43,34.97,
21286,2025-11-13,2916,31,14,1,243.82,27.41,
21294,2025-05-07,1698,23,10,12,916.06,146.33,
21313,2025-10-06,75,13,7,6,539.8,40.02,
21330,2025-04-07,2126,15,6,9,732.62,,
21335,2025-05-20,2121,63,10,5,1434.18,169.55,
21342,2025-01-29,1945,49,4,3,299.37,,17210.6
21354,2025-10-19,1220,21,8,7,119.1,18.58,
21356,2025-10-17,2467,30,10,5,536.88,67.72,
21361,2025-09-18,410,46,10,2,591.71,71.93,
21377,2025-04-21,1848,69,4,9,1949.03,,330160.49
21385,2025-03-28,855,1,3,8,-529.87,,
21391,2025-08-28,172,11,9,11,112.84,24.99,
21398,2025-02-28,1163,52,6,11,94.29,11.26,
21412,2025-04-29,1651,12,4,8,60.84,,3729.01
21425,2026-02-01,1027,12,3,5,950.56,,44750.86
21443,2025-07-08,2292,56,10,6,1246.36,266.57,
21444,2026-01-26,2717,53,9,4,0.0,,45126.26
21452,2025-12-14,2385,57,15,2,515.03,,47480.75
21457,2025-03-25,2175,40,6,1,840.46,,42640.64
21474,2025-11-24,1439,52,4,6,753.23,120.47,139284.31
21481,2026-02-03,1210,76,11,2,1158.4,,
21482,2025-02-04,2442,36,5,1,926.73,,
21483,2026-01-01,674,23,7,2,131.46,,24279.89
21503,2026-02-04,2766,66,12,11,957.1,159.72,134123.27
21504,2025-09-20,1473,75,11,12,1140.65,,144408.83
21542,2025-04-22,1387,58,10,8,882.9,169.69,86639.44
21549,2025-11-01,2956,29,4,4,1754.93,,
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88
21564,2026-02-16,2487,26,6,7,0.0,,
21616,2025-06-26,1123,78,12,11,273.6,,
21632,2025-11-29,128,35,5,9,1136.73,,
21651,2026-02-14,816,73,13,4,1083.02,90.38,
21659,2025-04-26,3801,16,13,4,640.1,65.67,62394.0
21695,2026-02-03,1296,9,4,3,1738.35,351.99,157339.41
21697,2025-04-12,1094,46,13,8,1835.43,154.35,
21700,2025-11-13,2934,24,3,11,1361.34,313.77,222649.94
21706,2025-10-27,1234,15,15,9,596.74,92.43,
21716,2025-01-08,654,70,14,11,1011.96,,106872.42
21762,2025-01-10,2231,47,14,12,1338.23,,34704.07
21786,2025-06-05,2263,60,14,12,1968.05,438.18,
21803,2026-02-10,1402,14,5,3,776.3,,24632.17
21806,2025-02-11,1790,66,8,6,1594.36,221.31,137759.12
21807,2026-01-26,416,46,8,12,1672.65,,
21883,2025-07-15,330,67,15,2,1370.95,162.3,
21901,2025-07-28,219,80,11,10,724.51,,
21910,2025-06-12,1393,59,5,4,875.64,163.24,67830.8
21915,2025-03-18,263,35,15,10,688.0,137.91,89791.54
21918,2025-05-10,1425,42,7,5,350.76,47.85,
21927,2026-01-28,1022,41,12,8,425.56,40.41,29637.03
21940,2025-05-18,794,60,3,10,1453.27,,193044.9
21968,2025-11-10,1097,33,11,9,807.41,57.28,
21980,2025-05-22,871,60,12,9,1483.97,229.23,
21983,2025-03-29,1868,77,4,11,479.84,677.29,
22002,2026-02-05,1235,77,8,10,175.86,32.98,23125.54
22014,2026-01-24,392,78,14,9,625.51,,
22028,2025-11-05,2841,50,9,5,1989.02,445.25,
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22046,2025-02-21,1068,8,5,5,104.4,9.08,
22047,2026-01-28,848,42,6,11,-349.82,,22913.78
22058,2025-01-12,2717,34,15,6,172.15,,
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22113,2025-03-15,1112,65,15,2,574.87,42.68,
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22155,2025-07-18,567,3,9,11,984.47,233.77,
22162,2025-09-25,1303,93,5,4,1090.28,,
22174,2025-03-15,634,56,4,7,360.1,,
22175,2025-06-24,2373,22,2,4,1466.1,270.36,
22188,2025-07-03,313,56,1,8,1441.87,146.65,
22253,2025-01-08,1102,51,3,7,1265.32,248.24,88777.42
22256,2025-06-29,1008,9,11,6,209.93,,
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22274,2025-07-03,2855,64,1,2,1727.73,144.73,250915.41
22291,2025-04-11,2252,43,15,6,0.0,,
22293,2025-12-06,1142,79,12,9,1256.49,,
22307,2025-02-12,1562,21,8,10,822.74,42.9,19517.64
22319,2025-11-18,66,15,4,5,374.21,81.62,
22323,2025-01-15,643,71,12,8,1813.48,,
22337,2025-11-12,2805,2,5,8,1824.06,421.21,
22374,2025-04-19,2217,19,2,9,946.77,235.75,
22389,2025-11-12,2985,36,2,12,0.0,10.96,
22396,2025-11-21,2482,77,7,10,868.33,176.68,
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22413,2025-11-30,1456,38,2,10,234.17,,
22415,2025-02-04,208,48,2,1,608.68,,99467.13
22456,2026-01-26,286,14,15,2,366.18,80.75,
22457,2025-10-09,101,45,2,6,226.74,45.18,
22461,2025-04-13,1867,48,10,10,553.58,31.9,73393.19
22475,2025-07-16,653,18,8,5,209.98,39.6,
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22501,2025-07-06,2695,26,11,10,559.98,118.57,26529.28
22504,2026-02-04,2739,11,4,9,1080.0,107.82,100712.91
22559,2025-11-21,919,12,4,10,1047.57,,119058.85
22567,2025-10-24,317,74,9,2,188.13,,
22576,2025-07-09,1432,42,15,7,1409.24,241.65,97920.98
22583,2025-03-26,62,17,5,8,1584.97,,311340.97
22585,2025-06-25,1436,54,12,6,1855.32,,258870.08
22595,2026-01-30,1985,29,8,5,771.45,,39160.12
22609,2025-08-28,129,67,12,8,265.57,42.58,38000.0
22631,2025-10-31,1054,76,13,9,755.95,118.6,109986.96
22655,2025-04-06,647,47,3,12,504.65,,37269.7
22666,2025-12-06,1545,19,3,12,1320.49,280.41,
22671,2025-10-22,1651,34,14,11,394.08,,
22673,2025-10-31,2097,75,15,1,1039.78,,
22677,2025-07-02,807,17,6,12,262.08,,37001.27
22679,2025-12-16,1896,5,1,10,-319.14,56.98,
22687,2025-10-20,2001,30,2,6,162.02,36.73,27488.58
22698,2025-02-19,816,35,5,5,524.08,,
22716,2025-10-31,961,66,1,6,1109.95,151.28,135653.84
22720,2026-02-05,2119,62,11,12,97.89,,
22737,2025-04-16,2862,18,5,12,1551.51,313.64,
22746,2026-02-07,1648,29,15,2,878.29,97.48,139060.65
22770,2025-03-21,22,63,3,3,321.73,42.25,21000.69
22773,2025-09-03,538,6,4,8,1002.32,,81132.25
22792,2025-10-13,1316,17,7,7,1117.43,96.67,142902.15
22796,2025-01-23,1009,11,11,12,242.43,33.9,39083.36
22803,2025-08-22,89,63,6,5,1248.24,96.8,
22813,2025-05-11,2844,55,14,3,790.72,163.47,
22819,2025-04-15,3551,8,13,7,448.91,45.71,
22825,2025-07-16,2912,2,13,3,1344.99,298.58,185255.98
22837,2025-09-18,1245,74,8,11,1507.94,,
22841,2025-04-18,1240,10,5,1,237.62,46.65,
22850,2025-11-07,316,62,1,7,645.52,,29707.9
22855,2025-11-21,2991,35,10,11,1090.97,,
22871,2025-09-28,2602,38,3,5,538.08,63.58,
22880,2025-07-21,1484,33,14,10,626.76,135.75,
22888,2025-07-29,195,34,12,2,846.15,82.27,106787.32
22906,2025-04-25,924,25,13,5,381.58,,8674.77
22908,2025-03-19,520,28,12,5,1592.05,80.77,249149.6
22965,2025-05-22,1242,18,2,6,590.0,,37886.52
22984,2025-11-21,2911,16,15,1,711.84,137.75,100829.32
23025,2025-09-21,2796,13,10,2,1544.55,,
23036,2025-06-26,2942,5,12,6,1878.36,,
23063,2026-01-28,1877,34,7,9,59.39,10.17,3510.43
23076,2025-12-28,951,17,14,2,162.76,20.06,18447.66
23082,2025-09-26,844,62,15,2,1044.96,161.83,
23083,2025-10-24,186,77,9,4,325.8,,
23092,2025-07-02,54,11,14,7,818.92,,
23100,2026-02-10,2006,76,7,5,666.66,,
23106,2025-06-02,2061,36,2,1,392.52,,31083.68
23128,2025-07-09,1938,53,8,11,190.02,44.45,35150.65
23169,2025-05-06,943,54,1,8,92.51,,3409.79
23178,2026-02-13,2002,8,9,10,1194.11,246.13,
23184,2025-05-17,415,18,11,4,626.27,,
23193,2025-07-20,2690,53,7,10,629.24,42.18,
23201,2025-08-13,1832,15,11,10,1540.76,,38590.08
23205,2026-01-12,1586,38,3,3,617.88,,
23206,2025-09-14,1629,36,4,8,477.35,99.76,
23212,2025-08-10,101,66,9,9,171.85,28.05,
23246,2025-10-15,2266,69,11,12,711.03,118.32,139968.48
23248,2025-08-18,1711,46,1,11,1468.46,162.36,
23287,2025-04-20,943,21,9,1,1587.55,158.81,
23295,2025-11-23,268,18,13,10,992.91,230.4,
23303,2025-02-09,1138,12,5,9,1303.78,,
23308,2025-09-16,302,63,14,1,1676.92,98.54,
23315,2026-01-31,180,21,6,7,1258.97,,147872.23
23320,2025-01-05,938,39,6,3,80.23,18.69,
23325,2025-10-29,1364,12,11,4,-420.56,744.57,
23327,2025-05-09,2153,28,6,3,1613.75,301.22,
23328,2025-06-12,2855,36,2,8,1109.92,220.05,
23337,2025-10-24,2652,67,10,12,166.64,,17369.44
23350,2025-06-23,1310,25,9,9,169.72,,
23365,2025-02-10,2608,53,11,3,481.99,34.51,67116.87
23369,2025-01-06,529,9,8,11,1039.93,,
23379,2025-11-02,498,20,11,5,1499.61,,
23381,2025-07-25,2839,18,1,11,636.5,119.28,
23386,2025-11-22,1886,24,11,10,671.84,38.29,88335.14
23418,2025-04-05,2951,75,9,11,953.71,,
23439,2025-07-01,2063,9,4,10,1855.41,122.73,
23471,2025-10-02,717,20,10,10,1857.48,192.38,
23475,2025-10-01,2083,45,5,2,1067.49,,
23489,2025-07-22,1518,47,15,11,270.83,24.7,53997.15
23490,2025-10-27,2368,57,10,11,443.0,,
23513,2025-06-03,947,23,10,9,637.81,81.27,
23525,2026-01-14,1922,8,3,1,67.62,,9218.22
23531,2025-03-02,780,33,2,1,494.85,,22331.64
23555,2025-07-09,258,62,14,1,1622.89,,
23560,2026-01-09,2538,22,3,12,842.55,96.67,
23561,2025-04-18,912,49,2,6,656.67,88.51,24711.68
23566,2026-02-15,1467,69,1,6,651.94,98.62,
23603,2025-11-20,1900,54,9,6,1415.08,89.16,108140.1
23607,2025-04-29,93,46,9,8,1608.89,362.63,
23610,2026-01-13,2178,41,5,10,947.97,101.89,
23611,2025-03-04,741,65,4,3,1251.17,129.21,
23612,2025-03-09,1435,44,12,8,1219.91,,90362.76
23618,2025-03-19,2141,75,14,2,907.55,,
23630,2025-01-13,1285,16,4,8,743.37,,
23632,2025-01-29,1277,75,2,6,1897.64,359.09,112435.18
23633,2025-01-01,1295,61,6,3,765.43,185.18,135368.23
23652,2025-03-14,2521,62,6,6,1356.29,281.35,150301.24
23664,2025-09-05,1996,47,13,9,68.61,88.54,
23667,2025-06-18,2081,26,12,4,488.32,102.92,48840.18
23673,2025-08-29,2037,38,9,11,1208.8,,145446.73
23674,2025-09-17,2658,76,13,10,944.78,75.94,
23676,2025-09-05,382,29,4,6,1877.28,,
23686,2025-06-28,247,79,5,3,696.66,,107858.63
23690,2025-02-20,2292,56,15,11,1422.7,,
23691,2025-05-05,844,36,4,12,791.28,,
23692,2026-02-01,33,23,3,7,1915.4,,210897.8
23746,2025-11-12,1260,73,6,10,1840.87,276.17,127393.24
23749,2025-01-12,1615,16,14,12,461.66,,
23768,2025-11-15,1557,45,7,5,1273.73,272.07,85739.39
23771,2025-05-29,2299,18,4,3,1683.47,,
23773,2025-02-28,2737,15,5,4,175.66,36.11,8713.74
23782,2025-10-26,870,49,4,11,320.31,16.39,
23784,2025-10-06,1041,37,2,3,449.72,,
23793,2025-04-07,193,27,15,7,1848.99,260.82,269014.53
23796,2026-02-20,187,74,10,7,1492.13,220.02,180128.09
23837,2025-11-03,520,65,10,1,117.87,21.14,
23840,2025-03-05,182,60,2,5,687.75,,107837.54
23841,2025-07-03,1454,52,14,10,871.29,97.58,
23892,2025-02-25,725,68,3,12,795.32,173.58,151147.34
23896,2025-05-21,871,33,3,6,1766.61,417.77,158156.26
23900,2025-05-16,2447,14,7,6,86.37,15.95,8418.83
23904,2025-02-04,437,9,2,2,501.03,,
23906,2025-06-25,2075,41,11,11,351.56,48.38,
23919,2026-01-18,360,2,12,12,1068.76,64.03,68207.83
23927,2026-01-07,2116,26,15,3,324.35,19.1,
23929,2025-10-08,2789,47,8,12,-202.7,,
23948,2025-06-12,2408,33,6,6,710.76,,
23958,2025-11-12,2528,63,3,12,722.54,47.15,
23962,2025-02-27,63,32,14,5,1616.91,249.74,86529.18
23981,2025-05-25,1402,49,3,12,1157.02,277.67,156104.1
23983,2025-03-03,2146,76,3,5,1900.72,288.22,
23992,2025-09-22,2224,39,5,9,1049.91,,
24001,2025-11-17,940,43,2,2,1041.79,,26267.58
24059,2025-12-14,427,54,2,2,1626.25,,
24060,2025-03-02,1297,59,3,12,212.84,17.23,25667.3
24068,2025-03-26,175,57,6,9,1678.39,,80121.21
24075,2025-03-05,2203,79,12,7,1208.06,,
24077,2025-04-19,663,64,1,3,319.57,22.12,24469.09
24081,2025-01-22,717,27,5,5,409.33,87.63,59938.78
24088,2025-03-09,305,47,11,2,492.4,106.79,71165.1
24111,2025-10-11,2839,39,15,1,1162.86,179.11,52928.35
24122,2025-08-10,1011,77,1,12,1273.92,,192495.98
24134,2025-03-14,500,32,1,7,298.0,73.89,32542.56
24165,2025-07-06,761,2,14,12,220.76,45.04,27760.9
24189,2025-01-10,2994,76,15,8,1027.48,243.11,
24190,2025-04-15,1413,43,5,4,1076.67,211.47,
24199,2025-03-23,815,73,10,11,1519.35,,60001.11
24205,2025-02-15,469,68,9,8,1129.41,133.43,113675.46
24208,2025-04-14,2761,10,6,9,779.48,,
24247,2025-11-24,752,53,9,2,1336.9,,65349.38
24248,2025-05-25,3833,41,7,1,1826.47,,106661.34
24251,2025-12-10,8,38,11,3,1102.9,,
24265,2025-10-10,1038,12,13,1,1110.82,204.92,
24277,2025-04-22,3610,70,7,7,806.04,,
24292,2025-05-08,1157,37,2,6,1319.48,,33285.75
24293,2026-01-02,2154,37,10,12,166.34,12.19,26212.01
24302,2025-01-01,2939,13,9,6,866.57,172.6,
24332,2025-01-20,2118,38,10,3,1251.4,,
24337,2025-02-04,270,60,3,9,605.81,,
24361,2025-12-22,2263,16,3,9,1392.64,323.17,
24372,2025-04-12,2231,38,6,10,918.04,159.1,
24385,2025-11-01,1830,78,4,11,0.0,117.19,
24394,2025-11-08,961,23,6,4,383.88,24.92,
24403,2025-04-05,1537,37,7,4,328.04,,
24409,2025-03-21,2438,33,11,8,-1447.25,,261597.45
24433,2025-06-07,588,19,1,11,1906.26,321.24,
24466,2025-11-11,2170,10,12,3,1621.83,273.86,
24470,2025-12-22,910,77,6,2,669.45,126.69,
24479,2025-02-12,342,38,3,6,85.44,10.73,2063.52
24485,2025-11-27,1279,16,3,7,1306.81,310.44,
24518,2025-01-10,2037,57,13,1,983.94,201.39,148392.22
24524,2025-06-02,1183,37,2,8,1976.49,264.15,103646.15
24530,2025-08-18,2000,18,3,1,161.5,13.68,22587.51
24577,2025-05-03,347,49,3,12,481.67,,
24584,2025-01-29,83,58,15,7,362.39,60.34,
24598,2025-02-06,2373,15,10,8,1846.62,,246746.18
24609,2025-09-05,2910,65,5,2,113.63,,10341.19
24615,2025-04-18,1934,42,6,5,823.19,,88673.54
24618,2025-02-01,2359,5,13,9,333.97,60.16,17511.5
24623,2025-04-15,332,78,9,7,1532.49,91.2,
24630,2026-02-19,2225,11,13,2,591.04,,
24652,2025-02-01,3570,20,3,12,1303.1,,
24654,2025-04-21,1603,17,15,6,1239.31,275.37,210253.62
24657,2025-09-26,1329,58,6,11,1122.63,126.22,
24668,2025-08-10,2235,49,3,10,566.54,,64250.3
24672,2025-10-02,2084,52,3,2,174.68,,14392.7
24685,2025-11-14,1858,39,7,10,181.82,,6286.19
24691,2025-11-21,2121,56,8,10,855.6,,61252.69
24704,2025-03-27,2108,59,2,10,1248.94,,245720.61
24721,2025-05-31,2467,68,13,1,729.84,,17619.97
24730,2025-07-06,716,52,11,3,487.51,33.17,56534.36
24736,2025-12-03,2317,42,7,4,871.59,,
24788,2025-11-22,1016,34,11,6,1013.97,167.58,
24818,2025-07-23,3788,58,12,10,413.93,28.31,
24819,2026-01-29,344,15,3,2,197.44,16.05,13316.68
24825,2026-01-31,332,40,2,12,664.41,80.21,87773.03
24864,2025-12-19,2232,29,4,5,683.36,105.26,109879.87
24885,2025-04-15,2461,64,13,7,276.08,50.73,27866.97
24887,2025-06-11,2353,95,5,10,1152.06,61.07,137126.47
24898,2025-06-28,1302,46,4,7,294.24,,
24901,2025-07-25,2097,73,15,3,1411.01,86.64,
24914,2026-01-17,1984,72,13,1,860.03,,
24918,2025-10-24,1007,60,13,8,828.03,53.48,
24937,2025-04-14,2691,56,13,3,1011.25,,
24938,2025-02-02,969,38,6,6,719.47,37.11,
24943,2026-01-22,153,17,6,12,1567.64,,175788.98
24949,2025-10-08,282,48,13,2,51.09,,
24960,2025-05-11,2353,15,5,4,342.02,84.83,
24972,2025-12-10,353,59,2,3,834.51,158.91,49914.72
24973,2025-03-18,2108,69,14,11,738.67,135.35,
24976,2025-04-23,2388,18,1,6,1805.87,221.74,230925.81
24979,2025-09-04,1244,34,9,9,1765.55,167.19,
24997,2025-03-09,703,17,2,10,59.68,,
25032,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
25038,2025-07-21,2388,45,4,11,1357.24,253.76,264355.77
25044,2025-12-09,3821,6,6,2,74.62,15.94,
25060,2025-02-25,2607,6,3,11,126.99,10.32,
25064,2025-04-24,2500,76,11,7,1194.3,158.07,
25074,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
25087,2025-05-25,1836,73,10,8,412.62,,
25093,2025-11-18,2819,39,12,8,830.43,,60105.99
25096,2026-02-16,2122,44,3,6,-438.87,32.09,
25098,2025-03-21,1265,20,9,8,762.13,,
25110,2025-02-14,301,20,11,10,981.6,201.1,56218.47
25118,2026-01-25,350,38,7,3,941.84,95.05,141082.36
25119,2025-11-02,2655,116,6,5,-414.35,84.85,
25127,2025-03-02,18,80,15,7,1046.34,,
25139,2025-06-07,2312,20,15,4,356.12,,30653.68
25145,2025-05-18,1250,61,8,8,774.17,58.66,
