id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
488,7922,2025-08-05,,ABIERTO,monto_invalido_o_vacio
489,6169,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
490,9596,,-6745.26,NAN,fecha_invalida
491,10798,,11866.01,CERRADO,fecha_invalida
493,12637,2025-01-24,,NAN,monto_invalido_o_vacio
494,4271,2025-09-12,,CERRADO,monto_invalido_o_vacio
495,3898,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
496,9321,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
497,17866,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
498,16934,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
500,24173,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
501,1935,,9456.55,ABIERTO,fecha_invalida
503,13990,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
504,12911,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
505,9535,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
506,23610,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
507,14126,,7410.93,NAN,fecha_invalida
508,11505,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
509,9632,,11512.22,NAN,fecha_invalida
510,24704,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
511,9290,,2170.06,NAN,fecha_invalida
512,25808,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
513,19811,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
514,749,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
515,7931,,7142.51,ABIERTO,fecha_invalida
516,18551,2025-03-01,,NAN,monto_invalido_o_vacio
517,19123,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
518,5192,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
519,2775,,11906.59,ABIERTO,fecha_invalida
520,17065,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
521,2027,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
522,8459,,5956.22,ABIERTO,fecha_invalida
524,3266,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
525,9683,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
526,6685,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
527,17205,,12224.81,CERRADO,fecha_invalida
528,21844,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
529,1551,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
531,16681,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
532,13554,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
533,1400,,778.9,ABIERTO,fecha_invalida
534,13893,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
535,17558,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
536,1687,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
537,10763,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
538,16568,2026-02-21,,CERRADO,monto_invalido_o_vacio
539,15629,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
540,24874,,6239.3,RECHAZADO,fecha_invalida
541,17082,,12640.91,NAN,fecha_invalida
542,13402,2025-02-07,,NAN,monto_invalido_o_vacio
543,22193,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
544,13123,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
545,14630,,965.14,CERRADO,fecha_invalida
546,2269,,6320.76,CERRADO,fecha_invalida
547,18971,,13821.43,ABIERTO,fecha_invalida
548,320,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
549,10771,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
550,25667,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
551,21438,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
552,2165,,11024.33,CERRADO,fecha_invalida
553,21888,,3112.17,CERRADO,fecha_invalida
554,25784,2025-05-10,,CERRADO,monto_invalido_o_vacio
555,17858,2025-01-16,,CERRADO,monto_invalido_o_vacio
556,6947,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
557,6868,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
558,21780,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
559,24920,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
560,3151,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
561,8177,,3376.64,CERRADO,fecha_invalida
562,15715,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
563,18040,2025-08-03,,RECHAZADO,monto_invalido_o_vacio
564,21307,,11816.47,RECHAZADO,fecha_invalida
565,19612,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
566,7229,,8102.59,RECHAZADO,fecha_invalida
567,21236,,542.33,NAN,fecha_invalida
568,7634,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
569,13976,2025-12-08,,NAN,monto_invalido_o_vacio
570,25508,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
571,354,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
572,8028,2026-02-06,,CERRADO,monto_invalido_o_vacio
573,5994,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
574,21648,2025-06-23,,CERRADO,monto_invalido_o_vacio
575,17032,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
576,20005,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
577,9416,,7281.78,ABIERTO,fecha_invalida
578,5441,2025-05-05,,CERRADO,monto_invalido_o_vacio
579,6238,2025-06-25,,RECHAZADO,monto_invalido_o_vacio
580,21031,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
581,17730,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
583,15892,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
584,7265,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
585,2185,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
586,5064,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
587,22918,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
588,9780,,12340.44,ABIERTO,fecha_invalida
589,23761,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
590,1390,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
591,24753,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
592,11961,,8976.92,NAN,fecha_invalida
593,25605,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
594,24598,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
595,16802,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
596,20730,,-13047.91,ABIERTO,fecha_invalida
597,22326,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
598,15220,,263.87,RECHAZADO,fecha_invalida
599,20491,,567.78,CERRADO,fecha_invalida
600,25582,,13159.89,NAN,fecha_invalida
601,12091,2025-03-02,,ABIERTO,monto_invalido_o_vacio
603,17985,,14180.71,ABIERTO,fecha_invalida
604,1034,,7672.14,NAN,fecha_invalida
605,24391,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
607,7941,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
608,24323,,5670.57,ABIERTO,fecha_invalida
609,13678,,5395.55,ABIERTO,fecha_invalida
610,22850,,11563.14,ABIERTO,fecha_invalida
611,17162,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
612,3316,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
613,22432,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
615,11298,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
616,6056,,5153.3,ABIERTO,fecha_invalida
617,17670,2025-02-03,,RECHAZADO,monto_invalido_o_vacio
618,1023,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
619,3397,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
620,17258,2025-10-14,,CERRADO,monto_invalido_o_vacio
621,2841,,5695.4,NAN,fecha_invalida
622,1623,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
623,10760,,14910.95,NAN,fecha_invalida
624,11022,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
625,24203,2025-06-21,,RECHAZADO,monto_invalido_o_vacio
626,22538,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
627,471,,6150.14,RECHAZADO,fecha_invalida
628,23681,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
629,9818,2025-11-08,,ABIERTO,monto_invalido_o_vacio
630,1708,2026-02-13,,NAN,monto_invalido_o_vacio
631,3214,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
633,5243,,1215.3,RECHAZADO,fecha_invalida
634,18267,,6524.1,NAN,fecha_invalida
635,13335,,2689.49,CERRADO,fecha_invalida
636,22410,2025-02-21,,NAN,monto_invalido_o_vacio
637,22494,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
638,19539,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
639,10248,,1516.11,NAN,fecha_invalida
640,13475,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
641,21496,,8941.22,ABIERTO,fecha_invalida
642,6639,2026-01-27,,ABIERTO,monto_invalido_o_vacio
643,4604,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
644,21088,,5253.85,NAN,fecha_invalida
645,11915,,8814.08,CERRADO,fecha_invalida
646,4770,,5803.73,ABIERTO,fecha_invalida
647,22110,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
648,4252,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
649,12061,,8161.32,ABIERTO,fecha_invalida
650,24671,,6124.17,RECHAZADO,fecha_invalida
651,16433,,10165.98,NAN,fecha_invalida
652,8973,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
653,8325,,3436.47,NAN,fecha_invalida
656,7208,2025-11-03,,NAN,monto_invalido_o_vacio
657,23993,,12774.15,CERRADO,fecha_invalida
658,9973,,7195.36,RECHAZADO,fecha_invalida
659,8391,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
660,24254,,4004.38,CERRADO,fecha_invalida
661,6981,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
662,15605,2025-12-16,,ABIERTO,monto_invalido_o_vacio
663,15104,,13252.17,NAN,fecha_invalida
664,5731,,5577.51,NAN,fecha_invalida
665,21165,,9060.55,CERRADO,fecha_invalida
666,10515,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
667,22850,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
668,12401,2025-04-01,,RECHAZADO,monto_invalido_o_vacio
669,17465,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
670,25645,2025-07-26,,ABIERTO,monto_invalido_o_vacio
671,9678,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
672,18183,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
673,12793,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
674,9099,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
675,4118,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
676,25652,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
677,19888,,8543.66,ABIERTO,fecha_invalida
678,24681,,1097.13,RECHAZADO,fecha_invalida
681,6234,2025-10-15,,NAN,monto_invalido_o_vacio
682,23566,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
683,23539,,10505.35,CERRADO,fecha_invalida
684,13740,,13370.29,CERRADO,fecha_invalida
685,8447,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
686,20908,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
687,15875,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
688,9946,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
689,10280,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
690,679,,14161.93,ABIERTO,fecha_invalida
691,12163,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
692,7865,2025-05-17,,ABIERTO,monto_invalido_o_vacio
693,239,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
694,16051,,2151.57,RECHAZADO,fecha_invalida
695,21466,2025-11-28,,NAN,monto_invalido_o_vacio
696,7945,,7898.62,NAN,fecha_invalida
697,8619,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
698,18567,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
699,24920,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
700,19484,2025-03-01,,NAN,monto_invalido_o_vacio
701,10012,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
702,2873,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
704,13263,2025-11-17,,CERRADO,monto_invalido_o_vacio
706,2757,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
707,24991,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
708,25560,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
709,16266,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
710,24697,,10893.55,NAN,fecha_invalida
711,24433,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
712,24680,,13399.7,CERRADO,fecha_invalida
714,5994,2025-04-26,,CERRADO,monto_invalido_o_vacio
715,23754,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
717,17888,2025-06-29,,NAN,monto_invalido_o_vacio
718,7795,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
719,15868,2025-12-25,,CERRADO,monto_invalido_o_vacio
720,24674,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
721,21605,,10947.61,CERRADO,fecha_invalida
722,17682,,10999.55,ABIERTO,fecha_invalida
723,24857,,508.97,CERRADO,fecha_invalida
724,23742,,8822.98,CERRADO,fecha_invalida
725,9321,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
726,20483,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
727,25607,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
728,19693,,2934.75,NAN,fecha_invalida
729,4497,,336.98,ABIERTO,fecha_invalida
730,16114,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
731,22473,2025-11-12,,CERRADO,monto_invalido_o_vacio
732,20771,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
734,906,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
735,10034,,325.07,NAN,fecha_invalida
737,8626,,8378.93,CERRADO,fecha_invalida
738,21149,,12608.36,NAN,fecha_invalida
739,25838,,6691.62,CERRADO,fecha_invalida
740,10643,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
741,22401,,5135.94,NAN,fecha_invalida
742,6027,,8073.42,NAN,fecha_invalida
743,17172,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
744,8360,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
745,22996,,1381.36,CERRADO,fecha_invalida
746,10464,2025-02-09,,CERRADO,monto_invalido_o_vacio
748,20797,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
749,14183,,8218.95,CERRADO,fecha_invalida
750,7697,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
751,19485,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
753,1456,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
754,6917,,14564.02,NAN,fecha_invalida
755,11416,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
756,14767,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
757,19194,,2954.35,CERRADO,fecha_invalida
758,20407,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
760,20684,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
762,18894,,11117.21,NAN,fecha_invalida
763,21471,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
765,23282,,1172.2,NAN,fecha_invalida
766,11542,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
767,6334,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
768,17775,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
769,14602,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
770,13566,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
771,25633,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
772,12625,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
773,20762,,7728.89,NAN,fecha_invalida
774,12939,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
775,13123,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
776,21701,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
777,25653,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
778,466,,14257.82,NAN,fecha_invalida
779,6799,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
780,11745,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
781,3134,,11122.43,CERRADO,fecha_invalida
782,6674,,4364.59,ABIERTO,fecha_invalida
783,16516,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
784,8863,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
785,13180,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
786,19362,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
788,19721,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
789,24449,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
790,9179,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
791,786,2025-11-14,,NAN,monto_invalido_o_vacio
792,19152,,8222.52,NAN,fecha_invalida
793,9967,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
794,6939,2025-11-16,,RECHAZADO,monto_invalido_o_vacio
795,18424,2025-03-15,,CERRADO,monto_invalido_o_vacio
796,16905,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
797,17041,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
798,9464,2025-07-11,,CERRADO,monto_invalido_o_vacio
799,11920,,8440.96,ABIERTO,fecha_invalida
800,1975,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
802,6531,,14323.7,CERRADO,fecha_invalida
803,13409,,13826.32,ABIERTO,fecha_invalida
804,5193,,767.61,ABIERTO,fecha_invalida
806,23617,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
808,8362,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
809,3561,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
810,11163,,6044.37,ABIERTO,fecha_invalida
811,22989,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
812,7450,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
813,1969,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
814,6170,2026-01-07,,NAN,monto_invalido_o_vacio
815,9848,,1187.79,ABIERTO,fecha_invalida
816,22324,2025-02-14,,NAN,monto_invalido_o_vacio
817,5151,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
818,14589,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
819,5330,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
820,24370,,4963.22,CERRADO,fecha_invalida
821,17238,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
823,5148,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
824,18973,,9516.18,CERRADO,fecha_invalida
825,22006,,5117.41,NAN,fecha_invalida
826,12367,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
827,24558,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
828,2640,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
830,11751,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
833,6103,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
834,4637,2026-02-16,,ABIERTO,monto_invalido_o_vacio
835,16319,,9169.42,NAN,fecha_invalida
836,23099,,688.22,ABIERTO,fecha_invalida
837,1687,,1640.78,CERRADO,fecha_invalida
838,1618,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
839,5627,2025-05-13,,ABIERTO,monto_invalido_o_vacio
840,12030,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
841,4360,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
842,19198,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
843,6564,,13205.44,NAN,fecha_invalida
844,5928,,5490.32,CERRADO,fecha_invalida
845,13175,,4442.61,RECHAZADO,fecha_invalida
846,16436,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
847,20614,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
848,25755,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
849,12309,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
850,9751,,9186.57,RECHAZADO,fecha_invalida
851,17927,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
852,12066,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
853,19756,,9050.18,CERRADO,fecha_invalida
854,7708,2026-02-11,,NAN,monto_invalido_o_vacio
855,2289,,1159.96,RECHAZADO,fecha_invalida
856,25525,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
857,1484,,1471.64,CERRADO,fecha_invalida
858,2946,,12490.65,RECHAZADO,fecha_invalida
859,22653,,7300.88,CERRADO,fecha_invalida
860,15538,,14296.85,ABIERTO,fecha_invalida
861,12983,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
862,18675,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
863,6005,,13650.52,CERRADO,fecha_invalida
864,20430,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
865,21386,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
866,18456,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
867,3500,,9701.84,ABIERTO,fecha_invalida
868,6666,,853.04,NAN,fecha_invalida
869,12599,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
870,15653,,8242.35,RECHAZADO,fecha_invalida
871,20090,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
872,16566,,4539.83,ABIERTO,fecha_invalida
873,15212,,8365.73,ABIERTO,fecha_invalida
874,18047,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
875,18074,,13160.02,CERRADO,fecha_invalida
877,7112,,9381.6,NAN,fecha_invalida
878,10168,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
879,15051,,10473.53,NAN,fecha_invalida
880,11799,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
881,1160,2025-02-13,,CERRADO,monto_invalido_o_vacio
882,15099,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
883,8904,2025-04-27,,CERRADO,monto_invalido_o_vacio
884,2828,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
885,12659,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
886,9085,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
887,15902,,4924.89,CERRADO,fecha_invalida
889,3295,,3508.23,ABIERTO,fecha_invalida
890,12963,,4734.11,RECHAZADO,fecha_invalida
891,5149,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
892,477,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
893,15751,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
894,20520,,5313.13,NAN,fecha_invalida
896,19486,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
897,15786,,7020.23,CERRADO,fecha_invalida
898,9095,,12669.98,NAN,fecha_invalida
899,13030,,348.08,CERRADO,fecha_invalida
900,17242,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
901,9443,2025-04-08,,RECHAZADO,monto_invalido_o_vacio
902,6042,2026-02-19,,NAN,monto_invalido_o_vacio
903,24211,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
904,20112,,-14404.26,ABIERTO,fecha_invalida
905,19964,,862.86,CERRADO,fecha_invalida
906,11499,,10802.07,RECHAZADO,fecha_invalida
907,10899,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
908,22889,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
909,23985,,10199.91,RECHAZADO,fecha_invalida
910,15374,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
911,7753,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
912,7100,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
913,24281,,559.31,RECHAZADO,fecha_invalida
914,3674,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
915,22534,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
916,21501,2025-11-06,,ABIERTO,monto_invalido_o_vacio
917,6888,2025-01-05,,NAN,monto_invalido_o_vacio
918,7889,,9589.21,RECHAZADO,fecha_invalida
919,1612,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
920,13269,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
921,635,,8664.03,RECHAZADO,fecha_invalida
922,21030,,9249.04,ABIERTO,fecha_invalida
923,15771,,4528.7,CERRADO,fecha_invalida
925,13202,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
926,12960,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
927,9497,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
929,7077,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
931,10395,,9407.13,NAN,fecha_invalida
932,18329,,12118.68,CERRADO,fecha_invalida
934,8280,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
935,9187,,9943.93,RECHAZADO,fecha_invalida
936,20440,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
937,17087,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
938,21310,,1907.58,NAN,fecha_invalida
939,22950,2025-09-14,,NAN,monto_invalido_o_vacio
941,8357,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
942,20787,,3926.48,NAN,fecha_invalida
943,21096,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
944,16392,2025-11-02,,CERRADO,monto_invalido_o_vacio
945,3389,,3574.17,ABIERTO,fecha_invalida
946,6105,,7893.41,ABIERTO,fecha_invalida
947,25720,,,CERRADO,"fecha_invalida,monto_invalido_o_vacio"
949,6109,2025-07-01,,ABIERTO,monto_invalido_o_vacio
950,12819,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
951,23831,2026-01-17,,RECHAZADO,monto_invalido_o_vacio
952,9363,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
953,13907,,11543.65,CERRADO,fecha_invalida
954,5140,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
955,20635,,,RECHAZADO,"fecha_invalida,monto_invalido_o_vacio"
956,2405,2025-05-20,,RECHAZADO,monto_invalido_o_vacio
957,24483,,,ABIERTO,"fecha_invalida,monto_invalido_o_vacio"
958,7503,,,NAN,"fecha_invalida,monto_invalido_o_vacio"
959,23727,2026-01-02,,ABIERTO,monto_invalido_o_vacio
